price,vehicleType,yearOfRegistration,gearbox,kilometer,monthOfRegistration,fuelType,notRepairedDamage
4300,small_car,2003,manual,50000,4,petrol,no
899,small_car,1998,manual,150000,11,petrol,no
8200,small_car,2010,manual,40000,9,diesel,no
2300,small_car,2003,manual,150000,7,petrol,no
3999,convertible,1998,manual,80000,3,petrol,no
8900,suv,1992,manual,150000,8,diesel,no
6500,convertible,2008,manual,125000,3,petrol,no
1750,small_car,2004,automatic,125000,1,petrol,yes
2200,convertible,1991,manual,150000,5,petrol,no
5000,small_car,2006,manual,150000,6,diesel,no
2900,small_car,2005,manual,100000,9,petrol,no
2500,small_car,2006,manual,100000,5,petrol,no
2100,coupe,1999,automatic,150000,7,petrol,no
1900,small_car,2001,manual,150000,12,petrol,no
5499,small_car,2002,manual,50000,9,petrol,no
5500,small_car,2011,manual,125000,1,diesel,yes
1500,coupe,1999,manual,150000,8,petrol,yes
2900,coupe,1996,manual,60000,10,petrol,no
1390,small_car,2002,manual,125000,8,petrol,no
4999,small_car,2006,manual,60000,1,petrol,no
1300,small_car,2004,manual,150000,9,petrol,no
2700,convertible,1995,manual,125000,0,petrol,no
950,small_car,2000,manual,150000,8,petrol,no
600,coupe,2002,manual,70000,9,petrol,yes
1500,small_car,2002,automatic,150000,8,petrol,no
450,small_car,2000,automatic,150000,8,petrol,no
7700,small_car,2013,manual,30000,8,petrol,no
8350,small_car,2012,manual,30000,1,petrol,no
2400,small_car,1999,automatic,150000,6,petrol,no
3600,convertible,2004,manual,60000,8,petrol,no
900,small_car,2002,manual,150000,0,diesel,no
3600,small_car,2008,automatic,70000,3,petrol,no
1950,small_car,2001,manual,150000,10,petrol,no
1800,small_car,2000,manual,150000,6,petrol,no
2500,convertible,2002,manual,150000,2,petrol,no
2700,small_car,2008,manual,150000,6,petrol,no
2250,small_car,2004,manual,150000,6,petrol,no
5590,small_car,2011,manual,80000,7,petrol,no
4000,convertible,1991,manual,150000,0,petrol,no
2499,small_car,2003,manual,90000,3,petrol,no
1399,small_car,2002,manual,150000,10,petrol,no
5100,convertible,2004,manual,50000,7,petrol,no
1100,small_car,2004,manual,100000,3,petrol,no
500,suv,1994,automatic,150000,0,petrol,yes
800,small_car,2001,manual,150000,5,petrol,no
5500,small_car,2011,automatic,30000,11,petrol,no
2700,convertible,2005,manual,150000,3,petrol,no
7500,small_car,2012,manual,60000,9,petrol,no
1299,small_car,2004,manual,150000,1,petrol,no
3499,small_car,2007,manual,80000,11,petrol,no
250,small_car,2001,manual,150000,9,petrol,yes
5500,suv,2005,automatic,150000,1,diesel,no
3000,coupe,1999,automatic,150000,1,petrol,no
1750,small_car,2005,manual,150000,12,petrol,no
8750,suv,2012,manual,60000,1,petrol,no
550,small_car,1998,manual,150000,11,petrol,yes
4400,coupe,2002,automatic,150000,11,petrol,no
750,small_car,1997,manual,150000,10,petrol,no
4800,coupe,2001,manual,150000,3,petrol,no
450,small_car,2000,manual,150000,8,petrol,yes
9200,suv,2005,automatic,150000,9,diesel,no
6450,suv,2005,manual,150000,5,diesel,no
6200,convertible,2007,manual,150000,6,diesel,no
4900,coupe,2007,automatic,60000,10,petrol,no
3390,convertible,2005,manual,150000,10,diesel,no
4444,convertible,1997,manual,100000,4,petrol,no
5250,coupe,2010,automatic,40000,0,petrol,no
5900,small_car,2008,automatic,60000,8,petrol,no
7900,small_car,2009,manual,80000,4,diesel,no
385,small_car,1994,manual,150000,1,petrol,no
1299,small_car,2003,manual,150000,12,petrol,no
999,small_car,2000,manual,150000,1,petrol,no
2399,small_car,2004,manual,150000,11,diesel,no
1600,coupe,1993,manual,150000,4,petrol,no
229,small_car,1996,manual,150000,9,petrol,no
9000,convertible,2007,manual,40000,7,petrol,no
1000,small_car,1999,manual,150000,11,petrol,no
800,small_car,2004,automatic,150000,10,diesel,no
3600,convertible,1990,manual,150000,3,petrol,no
850,small_car,2001,manual,150000,3,petrol,no
800,small_car,2001,manual,150000,9,diesel,no
1500,small_car,2004,manual,150000,5,diesel,no
3599,coupe,2005,manual,125000,4,petrol,no
2300,small_car,2002,manual,125000,0,petrol,no
9500,suv,2010,manual,100000,3,petrol,no
4750,small_car,2009,automatic,80000,3,petrol,no
1350,small_car,1999,manual,150000,1,petrol,no
199,small_car,1995,manual,150000,7,petrol,no
1900,small_car,1997,manual,150000,6,diesel,no
2999,small_car,2007,manual,150000,8,petrol,no
4800,coupe,2014,automatic,5000,4,diesel,yes
2300,suv,2004,manual,150000,7,petrol,no
850,small_car,2000,manual,150000,0,petrol,no
1850,small_car,1999,automatic,125000,11,petrol,no
5900,coupe,2004,manual,60000,4,petrol,no
1350,small_car,2002,manual,150000,6,petrol,no
2499,small_car,2006,manual,150000,3,petrol,yes
1650,small_car,2005,manual,125000,6,petrol,no
3800,suv,1998,automatic,150000,0,petrol,no
2100,small_car,2000,manual,125000,4,petrol,no
5800,coupe,2002,automatic,150000,3,petrol,no
690,small_car,2000,manual,150000,3,petrol,yes
7500,small_car,2007,manual,70000,10,petrol,no
3550,small_car,2003,manual,150000,5,petrol,no
5490,convertible,1998,automatic,125000,1,petrol,no
2000,coupe,1998,manual,125000,3,petrol,no
950,small_car,1999,manual,150000,6,petrol,no
900,small_car,2002,manual,150000,10,petrol,no
3550,small_car,2009,manual,40000,4,petrol,no
6000,small_car,2002,manual,150000,7,diesel,no
800,small_car,1996,manual,60000,0,petrol,no
3650,small_car,2008,manual,80000,7,petrol,no
700,small_car,1994,manual,125000,12,petrol,no
500,small_car,2000,manual,125000,4,petrol,no
6950,small_car,2011,manual,50000,5,petrol,no
3200,coupe,2002,manual,150000,8,petrol,no
2500,coupe,1998,automatic,150000,7,petrol,no
3700,suv,2006,manual,150000,1,diesel,no
1000,small_car,2000,manual,125000,11,petrol,no
1200,small_car,2001,manual,100000,5,petrol,no
4250,small_car,2009,manual,125000,5,petrol,no
1000,convertible,2004,manual,80000,5,petrol,yes
600,suv,1999,manual,150000,9,petrol,yes
4600,small_car,2009,manual,30000,6,petrol,no
9500,convertible,1993,manual,100000,7,petrol,no
999,small_car,2001,manual,150000,10,petrol,yes
2300,small_car,2006,automatic,125000,2,petrol,yes
2499,small_car,2008,manual,70000,3,petrol,no
4300,suv,1995,automatic,150000,3,petrol,no
1450,coupe,1997,manual,125000,4,petrol,no
1099,small_car,1998,manual,150000,1,petrol,no
950,small_car,2000,manual,150000,11,petrol,no
1500,small_car,2003,manual,150000,6,petrol,no
1600,convertible,2001,manual,150000,12,petrol,yes
250,small_car,1996,manual,125000,3,petrol,no
3960,suv,2001,automatic,150000,1,diesel,no
5500,suv,2004,automatic,150000,6,diesel,no
3000,small_car,1998,automatic,125000,7,petrol,no
1850,small_car,2006,manual,150000,3,petrol,no
2250,convertible,2000,automatic,150000,6,petrol,no
7990,suv,2009,manual,150000,11,diesel,no
2500,small_car,2002,manual,150000,11,petrol,no
250,small_car,1996,manual,150000,3,petrol,no
9200,suv,2008,manual,150000,4,diesel,no
3900,small_car,2011,manual,70000,8,petrol,yes
3000,suv,2001,manual,150000,11,petrol,no
2100,small_car,2004,manual,80000,3,petrol,no
4990,small_car,2007,manual,20000,10,petrol,no
2999,small_car,2008,manual,70000,12,petrol,no
4444,small_car,2008,manual,80000,12,petrol,no
900,small_car,2003,manual,150000,6,diesel,no
4400,small_car,2007,manual,30000,6,petrol,no
9600,small_car,2010,manual,70000,11,petrol,no
3790,small_car,2009,manual,125000,2,petrol,no
750,small_car,1997,manual,150000,1,petrol,no
1480,small_car,2005,manual,150000,10,petrol,no
2250,convertible,1993,manual,150000,7,petrol,no
2100,coupe,2002,automatic,150000,12,petrol,yes
8599,small_car,2012,manual,50000,3,petrol,no
950,small_car,1998,manual,150000,7,petrol,no
3999,coupe,1998,manual,150000,5,petrol,no
2790,convertible,1996,manual,150000,7,petrol,no
1400,small_car,2004,manual,150000,10,petrol,no
350,small_car,1993,manual,150000,0,petrol,no
8500,small_car,2010,manual,30000,9,petrol,no
1800,small_car,2002,manual,150000,5,petrol,no
1500,small_car,2003,manual,150000,7,petrol,no
750,small_car,1998,automatic,125000,1,petrol,no
1050,small_car,1996,manual,150000,11,petrol,no
2950,small_car,2005,manual,100000,4,petrol,no
6799,small_car,2009,manual,80000,9,petrol,no
1100,small_car,1999,automatic,150000,8,petrol,no
800,small_car,2004,manual,150000,5,petrol,no
3500,coupe,2004,manual,150000,1,diesel,no
5900,convertible,2004,manual,125000,8,petrol,yes
9900,small_car,2014,manual,20000,2,petrol,no
700,small_car,2001,manual,150000,9,petrol,no
490,small_car,1999,manual,150000,5,petrol,yes
3699,small_car,2006,manual,100000,10,petrol,no
999,small_car,1997,manual,150000,9,petrol,no
1500,convertible,1994,manual,150000,11,petrol,no
4300,small_car,2007,automatic,70000,10,petrol,no
4700,coupe,2002,manual,150000,6,petrol,no
3700,convertible,2004,manual,150000,6,petrol,no
1800,small_car,2005,manual,100000,8,petrol,no
900,small_car,1992,manual,150000,11,petrol,no
2200,suv,1998,manual,150000,10,petrol,no
2200,small_car,2002,manual,125000,5,petrol,no
3399,small_car,2009,manual,70000,12,petrol,no
1500,coupe,2005,manual,150000,5,petrol,yes
2400,small_car,2004,automatic,80000,2,petrol,no
4150,small_car,2001,manual,150000,1,petrol,no
1750,small_car,2003,manual,150000,2,petrol,no
1850,small_car,2006,manual,150000,4,petrol,no
2700,convertible,2001,automatic,150000,0,petrol,no
160,small_car,1995,manual,150000,4,petrol,yes
3850,small_car,2006,manual,125000,0,petrol,no
1500,small_car,2003,manual,125000,7,petrol,yes
1900,convertible,2003,manual,150000,5,petrol,yes
5500,small_car,2010,manual,150000,2,diesel,no
750,convertible,1998,manual,150000,3,petrol,no
1699,small_car,2005,manual,125000,1,petrol,no
1550,small_car,2004,manual,150000,12,diesel,no
900,small_car,2002,manual,150000,3,petrol,no
3950,small_car,2009,manual,70000,2,petrol,no
700,coupe,2000,manual,150000,11,petrol,yes
3250,suv,2004,automatic,125000,4,diesel,no
1500,small_car,2001,manual,150000,6,petrol,no
2800,small_car,2005,manual,125000,5,petrol,no
4400,small_car,2012,manual,60000,2,petrol,no
650,small_car,1997,manual,150000,10,petrol,no
3199,convertible,2004,manual,100000,8,petrol,no
500,small_car,1998,manual,100000,0,petrol,no
999,coupe,1991,manual,150000,10,petrol,no
500,coupe,1996,manual,150000,6,petrol,yes
650,convertible,1996,manual,150000,8,petrol,yes
450,small_car,1996,manual,150000,1,petrol,yes
2500,convertible,1997,manual,150000,6,diesel,no
750,small_car,1997,manual,150000,6,petrol,no
1350,small_car,2001,manual,150000,10,petrol,no
1100,small_car,2001,manual,150000,9,petrol,no
1499,coupe,1999,manual,150000,6,petrol,no
550,suv,1996,manual,150000,7,petrol,no
1250,convertible,1996,manual,150000,5,petrol,no
5990,small_car,2012,manual,30000,9,petrol,no
1100,coupe,1995,manual,5000,3,petrol,no
6200,small_car,2012,manual,70000,3,petrol,no
4100,coupe,2002,manual,150000,9,petrol,no
8450,small_car,2007,manual,125000,6,petrol,no
5800,suv,2005,manual,150000,11,diesel,no
9600,coupe,2000,manual,70000,10,petrol,no
400,small_car,1998,manual,150000,2,petrol,yes
3200,small_car,2005,manual,150000,10,petrol,no
5990,small_car,2012,manual,60000,1,petrol,no
2200,small_car,2003,manual,125000,2,petrol,no
1000,small_car,2001,manual,150000,5,petrol,no
1250,small_car,2001,manual,150000,7,petrol,no
2990,small_car,2010,manual,125000,2,petrol,no
5900,small_car,2008,manual,100000,6,petrol,no
1099,convertible,1999,manual,150000,2,petrol,no
999,small_car,1999,manual,150000,9,petrol,no
7200,small_car,2011,manual,125000,1,petrol,no
7999,suv,2004,automatic,150000,12,diesel,no
2900,small_car,2000,automatic,125000,2,petrol,no
1490,small_car,2001,manual,150000,5,petrol,no
8900,coupe,2004,manual,125000,12,petrol,no
3000,small_car,2008,manual,125000,7,petrol,no
3199,coupe,2001,manual,100000,10,petrol,no
7499,convertible,2006,manual,150000,9,diesel,no
4500,small_car,2011,manual,100000,7,petrol,no
500,small_car,2000,manual,150000,6,petrol,no
1100,small_car,1999,manual,150000,12,petrol,no
6500,coupe,2008,manual,125000,6,petrol,no
9000,small_car,2011,automatic,90000,3,petrol,yes
8499,convertible,2007,manual,150000,7,petrol,no
1950,small_car,2001,manual,90000,8,petrol,no
750,small_car,1991,manual,125000,3,petrol,no
500,small_car,2004,manual,150000,5,petrol,yes
4000,small_car,2012,manual,40000,3,petrol,yes
1950,small_car,2001,manual,125000,12,petrol,no
1799,small_car,2001,automatic,150000,3,petrol,no
9900,convertible,1996,manual,100000,11,petrol,no
300,small_car,1997,manual,150000,10,petrol,yes
8500,small_car,2009,manual,80000,10,petrol,no
3300,convertible,2003,manual,70000,11,petrol,no
4299,coupe,2001,manual,150000,8,petrol,no
500,small_car,1997,automatic,150000,11,petrol,no
999,small_car,2001,manual,150000,7,petrol,yes
1099,small_car,2005,manual,90000,8,petrol,yes
2500,convertible,2003,manual,150000,8,petrol,no
5300,suv,2005,automatic,100000,3,diesel,no
1150,small_car,1992,manual,100000,10,petrol,no
1450,convertible,2005,manual,100000,9,petrol,yes
4150,convertible,2001,manual,150000,2,petrol,no
2200,small_car,2001,automatic,125000,1,petrol,no
990,small_car,2000,automatic,125000,11,petrol,yes
7200,convertible,2006,manual,125000,3,petrol,no
4799,small_car,2009,manual,70000,12,petrol,no
590,small_car,1999,manual,125000,4,petrol,yes
1000,small_car,2003,manual,150000,12,petrol,no
6990,suv,2007,manual,70000,10,petrol,no
4700,suv,2005,manual,150000,8,petrol,no
850,coupe,1992,manual,150000,4,petrol,no
1500,small_car,1999,manual,150000,10,petrol,no
3400,small_car,2009,manual,150000,3,petrol,yes
5290,coupe,2004,manual,150000,9,petrol,no
1000,small_car,1999,manual,150000,4,petrol,no
8999,convertible,1991,automatic,150000,8,petrol,no
4999,small_car,2006,manual,150000,7,diesel,no
2500,suv,2002,manual,150000,0,petrol,yes
3300,small_car,2005,manual,100000,0,petrol,no
860,small_car,2000,manual,150000,5,petrol,no
3800,small_car,2006,automatic,125000,7,petrol,no
3650,suv,2004,manual,150000,1,petrol,no
3200,convertible,1994,automatic,150000,8,petrol,no
4990,convertible,2005,manual,50000,9,petrol,no
5500,small_car,2010,manual,125000,2,diesel,no
6900,coupe,2011,manual,90000,7,petrol,no
2800,small_car,2005,manual,90000,5,petrol,no
450,small_car,2003,manual,150000,5,petrol,no
999,small_car,2001,manual,150000,9,petrol,yes
4750,convertible,2005,manual,150000,7,petrol,no
3250,small_car,2006,manual,90000,4,petrol,no
9999,suv,2012,manual,150000,8,diesel,no
6480,convertible,1998,automatic,150000,7,petrol,no
200,small_car,1996,manual,150000,7,petrol,yes
8470,suv,2008,manual,150000,8,diesel,no
600,small_car,1994,manual,150000,1,petrol,no
6950,small_car,2011,manual,30000,10,petrol,no
1999,small_car,2004,manual,150000,7,petrol,no
3550,convertible,2004,manual,100000,12,petrol,no
4600,small_car,2010,manual,100000,9,petrol,no
6500,small_car,2012,manual,50000,7,petrol,no
5250,small_car,2010,manual,90000,10,petrol,no
1799,small_car,2002,manual,150000,0,petrol,no
1199,small_car,2001,manual,150000,4,petrol,no
4000,small_car,2004,manual,150000,7,petrol,no
9480,small_car,2013,manual,50000,4,petrol,no
2750,small_car,2009,manual,125000,12,petrol,no
2499,convertible,1997,manual,150000,7,petrol,no
6150,small_car,2009,manual,90000,3,petrol,no
2100,small_car,2005,manual,70000,8,petrol,no
3800,small_car,2008,manual,90000,8,petrol,no
5500,small_car,2011,manual,60000,7,petrol,no
8750,convertible,2005,manual,150000,10,petrol,no
4490,coupe,2003,manual,150000,3,petrol,yes
1700,small_car,2003,manual,150000,2,petrol,no
4900,convertible,1998,manual,150000,5,diesel,no
1999,small_car,2003,manual,150000,3,petrol,no
6800,suv,2008,manual,150000,3,diesel,yes
7500,suv,2007,manual,150000,4,diesel,no
2600,small_car,2003,manual,50000,2,petrol,no
1600,coupe,1995,manual,150000,6,petrol,no
8500,suv,1995,automatic,150000,11,diesel,no
8800,small_car,2010,manual,30000,6,petrol,no
150,small_car,1995,manual,60000,6,petrol,yes
1999,small_car,2003,manual,150000,5,petrol,no
2850,small_car,2005,manual,150000,8,petrol,no
1700,small_car,1999,manual,70000,11,petrol,no
5500,suv,2001,automatic,150000,5,petrol,no
9990,small_car,2014,manual,20000,5,petrol,no
7990,small_car,2013,manual,30000,9,petrol,no
5999,small_car,2007,manual,125000,9,petrol,no
3750,small_car,2002,manual,150000,2,petrol,no
2199,small_car,2006,manual,50000,10,petrol,no
800,small_car,2005,manual,150000,2,petrol,no
555,small_car,1998,automatic,125000,0,petrol,yes
7690,suv,2012,manual,150000,4,diesel,no
3950,coupe,2000,automatic,150000,9,petrol,no
7450,small_car,2013,manual,20000,10,petrol,no
850,small_car,1999,manual,150000,4,petrol,yes
4900,convertible,1996,manual,125000,6,petrol,no
5500,coupe,2007,manual,150000,4,diesel,no
3000,suv,1991,automatic,125000,4,petrol,yes
7350,coupe,2008,manual,80000,7,petrol,no
6350,small_car,2008,automatic,50000,5,petrol,no
1200,suv,1999,manual,150000,7,diesel,no
1200,small_car,1996,manual,150000,6,petrol,no
1600,coupe,2001,manual,125000,9,petrol,no
1850,small_car,1998,manual,150000,4,petrol,no
2950,small_car,2008,manual,125000,5,petrol,no
2350,small_car,2004,manual,150000,2,petrol,no
200,small_car,2005,automatic,150000,1,petrol,yes
1999,small_car,2001,automatic,150000,2,petrol,no
2500,small_car,2002,manual,125000,11,petrol,no
2600,coupe,1990,automatic,150000,9,petrol,no
2800,suv,2003,manual,150000,0,petrol,yes
7350,small_car,2013,manual,40000,5,petrol,no
1200,coupe,1999,manual,150000,12,petrol,no
500,small_car,1997,manual,150000,9,petrol,yes
6499,small_car,2012,manual,20000,6,petrol,no
999,convertible,1995,manual,150000,12,petrol,no
2450,small_car,2007,manual,150000,10,petrol,no
400,small_car,1997,manual,150000,6,petrol,yes
3800,convertible,2002,manual,150000,2,petrol,no
1500,small_car,1999,manual,150000,9,petrol,no
4200,coupe,1998,automatic,150000,12,petrol,no
3750,coupe,2001,automatic,150000,7,petrol,no
4999,small_car,2009,manual,125000,6,diesel,yes
999,small_car,2001,manual,150000,6,petrol,no
2100,suv,2000,manual,150000,8,petrol,no
3999,coupe,2004,manual,125000,12,petrol,no
